User_ID,Topic,Sentiment,Comment_Time,cleaned_comment
6,Sách,Tiêu cực,2023-09-29 09:42:52,sản phẩm sách đạt kỳ vọng thất vọng
6,Giày dép,Tích cực,2023-10-09 13:56:52,sản phẩm giày dép thực sự tốt so các thương hiệu khác
6,Đồ điện tử,Trung tính,2023-04-15 22:19:37,đồ điện tử ổn gì đặc biệt
6,Sách,Tiêu cực,2023-10-23 03:49:27,sản phẩm sách đạt kỳ vọng thất vọng
6,Smartphone,Tiêu cực,2023-07-02 10:14:50,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
6,Laptops,Tích cực,2023-04-30 02:49:21,mình mua laptops hài lòng
6,Laptops,Tiêu cực,2023-10-29 12:01:02,dịch vụ hỗ trợ sau bán hàng laptops quá kém
6,Đồ điện tử,Tiêu cực,2023-05-02 10:49:34,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
6,Laptops,Tích cực,2023-09-24 17:48:32,mình mua laptops hài lòng
6,Đồ điện tử,Tích cực,2023-06-16 03:31:05,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
6,Laptops,Tích cực,2023-09-03 14:36:45,mình mua laptops hài lòng
6,Đồ điện tử,Tích cực,2023-05-15 03:42:39,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
6,Giày dép,Tích cực,2023-03-09 18:49:18,thích sản phẩm giày dép chất lượng tuyệt vời
6,Laptops,Tiêu cực,2023-03-03 23:18:16,dịch vụ hỗ trợ sau bán hàng laptops quá kém
6,Laptops,Trung tính,2023-01-15 20:54:21,laptops ổn gì đặc biệt
6,Laptops,Tiêu cực,2023-01-04 14:02:17,bao giờ mua laptops nữa
6,Giày dép,Tích cực,2023-05-01 04:32:31,sản phẩm giày dép thực sự tốt so các thương hiệu khác
6,Sách,Tiêu cực,2023-05-15 04:28:07,dịch vụ hỗ trợ sau bán hàng sách quá kém
6,Giày dép,Tiêu cực,2023-02-14 09:12:56,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
6,Sách,Tiêu cực,2023-01-08 19:43:24,bao giờ mua sách nữa
7,Smartphone,Tiêu cực,2023-07-12 04:44:14,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
7,Giày dép,Tiêu cực,2023-06-11 01:32:49,sản phẩm giày dép đạt kỳ vọng thất vọng
7,Sách,Trung tính,2023-11-30 06:44:36,sách ổn gì đặc biệt
7,Giày dép,Tiêu cực,2023-10-20 07:57:34,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
7,Laptops,Tiêu cực,2023-01-16 21:43:40,bao giờ mua laptops nữa
7,Giày dép,Tích cực,2023-06-19 01:42:58,thích sản phẩm giày dép chất lượng tuyệt vời
7,Sách,Tích cực,2023-10-31 02:22:10,mình mua sách hài lòng
7,Đồ điện tử,Tiêu cực,2023-09-24 20:20:32,bao giờ mua đồ điện tử nữa
7,Giày dép,Tích cực,2023-11-07 14:14:02,thích sản phẩm giày dép chất lượng tuyệt vời
7,Laptops,Tích cực,2023-08-27 13:55:45,thích sản phẩm laptops chất lượng tuyệt vời
7,Đồ điện tử,Tiêu cực,2023-06-11 20:18:15,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
7,Laptops,Tiêu cực,2023-06-15 07:05:18,sản phẩm laptops đạt kỳ vọng thất vọng
7,Đồ điện tử,Tích cực,2023-11-22 18:37:43,thích sản phẩm đồ điện tử chất lượng tuyệt vời
7,Giày dép,Trung tính,2023-07-28 18:37:00,giày dép ổn gì đặc biệt
7,Smartphone,Trung tính,2023-10-26 19:28:43,smartphone ổn gì đặc biệt
7,Giày dép,Tích cực,2023-05-31 11:27:31,sản phẩm giày dép thực sự tốt so các thương hiệu khác
7,Smartphone,Trung tính,2023-06-09 10:26:32,smartphone ổn gì đặc biệt
7,Giày dép,Trung tính,2023-07-14 22:48:19,giày dép ổn gì đặc biệt
7,Smartphone,Tích cực,2023-07-02 22:45:34,sản phẩm smartphone thực sự tốt so các thương hiệu khác
7,Sách,Tiêu cực,2023-02-22 08:27:53,dịch vụ hỗ trợ sau bán hàng sách quá kém
7,Giày dép,Tích cực,2023-06-02 08:34:13,bao giờ mua giày dép nữa
7,Smartphone,Tích cực,2023-06-21 02:04:50,thích sản phẩm smartphone chất lượng tuyệt vời
7,Smartphone,Tiêu cực,2023-11-21 19:11:20,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
7,Đồ điện tử,Tích cực,2023-06-14 00:35:44,thích sản phẩm đồ điện tử chất lượng tuyệt vời
7,Smartphone,Tích cực,2023-08-09 00:24:52,sản phẩm smartphone thực sự tốt so các thương hiệu khác
7,Laptops,Tiêu cực,2023-02-17 06:27:00,sản phẩm laptops đạt kỳ vọng thất vọng
7,Laptops,Tích cực,2023-08-08 00:00:09,sản phẩm laptops thực sự tốt so các thương hiệu khác
7,Sách,Tiêu cực,2023-02-10 00:25:26,bao giờ mua sách nữa
7,Sách,Tiêu cực,2023-03-16 15:47:13,mình mua sách hài lòng
7,Giày dép,Trung tính,2023-08-18 16:47:23,giày dép ổn gì đặc biệt
7,Laptops,Tích cực,2023-10-27 01:52:47,mình mua laptops hài lòng
7,Đồ điện tử,Tích cực,2023-10-28 13:23:41,thích sản phẩm đồ điện tử chất lượng tuyệt vời
7,Smartphone,Tiêu cực,2023-01-06 16:17:32,sản phẩm smartphone đạt kỳ vọng thất vọng
7,Sách,Tiêu cực,2023-11-19 04:42:03,dịch vụ hỗ trợ sau bán hàng sách quá kém
7,Laptops,Tiêu cực,2023-10-26 07:33:15,dịch vụ hỗ trợ sau bán hàng laptops quá kém
7,Đồ điện tử,Tích cực,2023-08-09 00:11:08,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
7,Laptops,Tích cực,2023-10-25 19:48:03,thích sản phẩm laptops chất lượng tuyệt vời
7,Đồ điện tử,Tích cực,2023-01-23 21:25:56,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
7,Sách,Tích cực,2023-03-23 14:25:24,thích sản phẩm sách chất lượng tuyệt vời
7,Smartphone,Tiêu cực,2023-03-24 15:47:50,bao giờ mua smartphone nữa
7,Smartphone,Tiêu cực,2023-04-30 05:22:34,bao giờ mua smartphone nữa
7,Smartphone,Tích cực,2023-06-10 09:23:53,sản phẩm smartphone thực sự tốt so các thương hiệu khác
7,Laptops,Tích cực,2023-09-08 13:46:20,sản phẩm laptops thực sự tốt so các thương hiệu khác
7,Giày dép,Tích cực,2023-04-18 03:59:19,sản phẩm giày dép thực sự tốt so các thương hiệu khác
7,Smartphone,Tiêu cực,2023-06-27 21:43:23,bao giờ mua smartphone nữa
7,Đồ điện tử,Tích cực,2023-01-11 10:08:26,mình mua đồ điện tử hài lòng
7,Giày dép,Tích cực,2023-08-14 18:03:03,thích sản phẩm giày dép chất lượng tuyệt vời
7,Laptops,Trung tính,2023-04-14 23:56:05,laptops ổn gì đặc biệt
7,Giày dép,Tiêu cực,2023-10-29 19:35:12,bao giờ mua giày dép nữa
7,Giày dép,Tiêu cực,2023-05-20 05:32:59,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
8,Laptops,Tiêu cực,2023-11-20 03:32:00,sản phẩm laptops đạt kỳ vọng thất vọng
8,Giày dép,Tích cực,2023-11-04 16:07:53,sản phẩm giày dép thực sự tốt so các thương hiệu khác
8,Giày dép,Tiêu cực,2023-03-03 22:26:16,bao giờ mua giày dép nữa
8,Đồ điện tử,Tích cực,2023-11-26 05:41:29,mình mua đồ điện tử hài lòng
8,Laptops,Tích cực,2023-03-02 10:28:24,thích sản phẩm laptops chất lượng tuyệt vời
8,Smartphone,Tích cực,2023-10-18 01:46:34,thích sản phẩm smartphone chất lượng tuyệt vời
8,Sách,Tiêu cực,2023-02-18 22:52:44,bao giờ mua sách nữa
8,Smartphone,Tiêu cực,2023-10-23 10:04:38,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Giày dép,Tiêu cực,2023-08-12 12:18:12,bao giờ mua giày dép nữa
8,Smartphone,Tiêu cực,2023-04-27 00:39:08,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Smartphone,Tiêu cực,2023-05-08 09:14:01,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Laptops,Tích cực,2023-05-12 20:25:07,mình mua laptops hài lòng
8,Smartphone,Tích cực,2023-08-06 16:49:25,sản phẩm smartphone thực sự tốt so các thương hiệu khác
8,Laptops,Trung tính,2023-11-03 18:18:47,laptops ổn gì đặc biệt
8,Smartphone,Tích cực,2023-03-15 07:25:56,mình mua smartphone hài lòng
8,Giày dép,Trung tính,2023-10-12 03:31:29,giày dép ổn gì đặc biệt
8,Giày dép,Trung tính,2023-07-25 06:14:54,giày dép ổn gì đặc biệt
8,Smartphone,Tiêu cực,2023-04-21 14:08:55,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Đồ điện tử,Tiêu cực,2023-03-07 17:06:00,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
8,Đồ điện tử,Tiêu cực,2023-10-01 00:23:33,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
8,Giày dép,Tiêu cực,2023-09-04 10:52:46,bao giờ mua giày dép nữa
8,Sách,Tiêu cực,2023-09-09 09:52:43,dịch vụ hỗ trợ sau bán hàng sách quá kém
8,Đồ điện tử,Tích cực,2023-02-24 00:03:38,thích sản phẩm đồ điện tử chất lượng tuyệt vời
8,Đồ điện tử,Tích cực,2023-03-18 21:21:32,mình mua đồ điện tử hài lòng
8,Laptops,Tiêu cực,2023-06-10 00:54:26,dịch vụ hỗ trợ sau bán hàng laptops quá kém
8,Smartphone,Tích cực,2023-02-03 16:40:33,thích sản phẩm smartphone chất lượng tuyệt vời
8,Giày dép,Tiêu cực,2023-11-11 17:24:45,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
8,Đồ điện tử,Tiêu cực,2023-11-12 15:46:32,bao giờ mua đồ điện tử nữa
8,Sách,Tích cực,2023-02-26 08:39:31,sản phẩm sách thực sự tốt so các thương hiệu khác
8,Laptops,Tích cực,2023-04-22 09:45:09,thích sản phẩm laptops chất lượng tuyệt vời
8,Laptops,Trung tính,2023-01-07 12:31:09,laptops ổn gì đặc biệt
8,Smartphone,Tiêu cực,2023-02-08 04:45:53,sản phẩm smartphone thực sự tốt so các thương hiệu khác
8,Đồ điện tử,Tiêu cực,2023-12-04 08:15:30,bao giờ mua đồ điện tử nữa
8,Smartphone,Tích cực,2023-11-17 13:37:29,mình mua smartphone hài lòng
8,Smartphone,Tiêu cực,2023-11-29 00:18:50,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Sách,Tiêu cực,2023-02-24 12:18:25,dịch vụ hỗ trợ sau bán hàng sách quá kém
8,Đồ điện tử,Tích cực,2023-03-11 01:33:48,mình mua đồ điện tử hài lòng
8,Giày dép,Trung tính,2023-12-13 02:04:55,giày dép ổn gì đặc biệt
8,Smartphone,Tiêu cực,2023-05-19 12:47:05,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
8,Giày dép,Tiêu cực,2023-09-27 17:04:28,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
8,Smartphone,Tích cực,2023-03-17 17:22:27,thích sản phẩm smartphone chất lượng tuyệt vời
8,Smartphone,Tiêu cực,2023-07-19 14:59:44,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
8,Laptops,Tiêu cực,2023-03-24 15:26:09,bao giờ mua laptops nữa
8,Giày dép,Tích cực,2023-01-26 16:14:30,mình mua giày dép hài lòng
8,Giày dép,Tiêu cực,2023-05-27 15:51:31,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
8,Laptops,Tiêu cực,2023-10-18 17:12:16,bao giờ mua laptops nữa
8,Đồ điện tử,Trung tính,2023-03-01 05:19:31,đồ điện tử ổn gì đặc biệt
8,Sách,Tích cực,2023-12-09 00:14:28,mình mua sách hài lòng
8,Smartphone,Tiêu cực,2023-10-27 21:42:26,sản phẩm smartphone đạt kỳ vọng thất vọng
8,Giày dép,Tiêu cực,2023-11-08 19:23:42,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
9,Sách,Tiêu cực,2023-06-10 22:52:03,bao giờ mua sách nữa
9,Laptops,Tiêu cực,2023-05-10 16:28:31,bao giờ mua laptops nữa
9,Đồ điện tử,Tiêu cực,2023-11-04 08:42:27,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
9,Giày dép,Tiêu cực,2023-12-23 15:10:16,bao giờ mua giày dép nữa
9,Laptops,Tích cực,2023-05-14 05:23:45,mình mua laptops hài lòng
9,Laptops,Tiêu cực,2023-06-24 21:31:26,sản phẩm laptops đạt kỳ vọng thất vọng
9,Đồ điện tử,Trung tính,2023-02-07 22:15:12,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
9,Đồ điện tử,Tích cực,2023-01-20 17:06:37,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
9,Giày dép,Trung tính,2023-09-27 22:48:55,giày dép ổn gì đặc biệt
9,Smartphone,Tích cực,2023-04-26 11:04:04,mình mua smartphone hài lòng
9,Laptops,Tiêu cực,2023-03-24 12:59:19,bao giờ mua laptops nữa
9,Smartphone,Tiêu cực,2023-11-29 07:35:02,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
9,Sách,Tiêu cực,2023-05-28 03:36:11,bao giờ mua sách nữa
9,Laptops,Tích cực,2023-10-11 02:30:07,mình mua laptops hài lòng
9,Giày dép,Tích cực,2023-10-13 21:43:16,mình mua giày dép hài lòng
9,Giày dép,Tiêu cực,2023-09-06 05:29:01,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
9,Smartphone,Tích cực,2023-10-29 08:30:35,sản phẩm smartphone thực sự tốt so các thương hiệu khác
9,Giày dép,Tích cực,2023-10-13 17:46:00,thích sản phẩm giày dép chất lượng tuyệt vời
9,Smartphone,Tích cực,2023-03-02 11:12:02,thích sản phẩm smartphone chất lượng tuyệt vời
9,Smartphone,Tiêu cực,2023-09-15 12:20:25,bao giờ mua smartphone nữa
9,Laptops,Tiêu cực,2023-01-31 11:55:35,sản phẩm laptops thực sự tốt so các thương hiệu khác
9,Smartphone,Tiêu cực,2023-03-03 12:53:23,sản phẩm smartphone đạt kỳ vọng thất vọng
9,Sách,Tích cực,2023-08-21 21:18:05,bao giờ mua sách nữa
9,Smartphone,Tiêu cực,2023-07-31 13:30:55,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
9,Smartphone,Tiêu cực,2023-10-28 09:18:31,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
9,Đồ điện tử,Trung tính,2023-09-04 04:20:07,bao giờ mua đồ điện tử nữa
9,Giày dép,Tiêu cực,2023-12-13 04:29:26,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
9,Smartphone,Tiêu cực,2023-07-18 04:48:48,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
9,Sách,Tiêu cực,2023-08-11 21:38:25,dịch vụ hỗ trợ sau bán hàng sách quá kém
9,Đồ điện tử,Tích cực,2023-06-06 05:11:57,mình mua đồ điện tử hài lòng
9,Sách,Tiêu cực,2023-03-26 23:23:08,bao giờ mua sách nữa
9,Đồ điện tử,Tiêu cực,2023-08-04 16:14:44,bao giờ mua đồ điện tử nữa
9,Đồ điện tử,Tiêu cực,2023-10-10 23:50:08,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
9,Đồ điện tử,Tích cực,2023-08-31 03:27:28,mình mua đồ điện tử hài lòng
9,Đồ điện tử,Tích cực,2023-06-15 16:34:56,mình mua đồ điện tử hài lòng
9,Sách,Tích cực,2023-11-21 16:42:10,sản phẩm sách thực sự tốt so các thương hiệu khác
9,Giày dép,Trung tính,2023-08-01 12:55:07,sản phẩm giày dép đạt kỳ vọng thất vọng
9,Sách,Tiêu cực,2023-04-06 18:25:46,dịch vụ hỗ trợ sau bán hàng sách quá kém
9,Laptops,Tích cực,2023-01-17 19:43:23,sản phẩm laptops thực sự tốt so các thương hiệu khác
9,Smartphone,Tích cực,2023-11-04 18:43:46,mình mua smartphone hài lòng
9,Đồ điện tử,Tích cực,2023-04-26 04:00:41,thích sản phẩm đồ điện tử chất lượng tuyệt vời
9,Smartphone,Tiêu cực,2023-10-07 21:08:41,sản phẩm smartphone đạt kỳ vọng thất vọng
9,Laptops,Trung tính,2023-12-16 05:29:37,laptops ổn gì đặc biệt
9,Giày dép,Tiêu cực,2023-11-17 01:51:20,bao giờ mua giày dép nữa
9,Smartphone,Trung tính,2023-11-27 03:07:25,smartphone ổn gì đặc biệt
9,Laptops,Tích cực,2023-08-25 10:49:45,mình mua laptops hài lòng
9,Sách,Tích cực,2023-03-17 13:34:16,thích sản phẩm sách chất lượng tuyệt vời
9,Sách,Tiêu cực,2023-05-25 15:19:52,dịch vụ hỗ trợ sau bán hàng sách quá kém
9,Giày dép,Trung tính,2023-08-14 12:47:58,thích sản phẩm giày dép chất lượng tuyệt vời
9,Sách,Tích cực,2023-11-17 12:45:18,thích sản phẩm sách chất lượng tuyệt vời
10,Giày dép,Tiêu cực,2023-09-03 04:47:51,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
10,Smartphone,Tiêu cực,2023-07-12 06:08:25,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
10,Laptops,Tiêu cực,2023-02-27 19:25:36,bao giờ mua laptops nữa
10,Laptops,Tiêu cực,2023-06-28 05:45:50,sản phẩm laptops đạt kỳ vọng thất vọng
10,Laptops,Tiêu cực,2023-08-07 12:47:16,bao giờ mua laptops nữa
10,Đồ điện tử,Trung tính,2023-06-12 04:50:52,đồ điện tử ổn gì đặc biệt
10,Giày dép,Tiêu cực,2023-10-17 08:45:11,sản phẩm giày dép đạt kỳ vọng thất vọng
10,Giày dép,Tích cực,2023-03-29 18:27:44,sản phẩm giày dép thực sự tốt so các thương hiệu khác
10,Giày dép,Tiêu cực,2023-10-30 20:46:37,mình mua giày dép hài lòng
10,Sách,Tiêu cực,2023-06-10 13:36:22,sản phẩm sách đạt kỳ vọng thất vọng
10,Laptops,Tiêu cực,2023-04-08 17:52:05,dịch vụ hỗ trợ sau bán hàng laptops quá kém
10,Giày dép,Tiêu cực,2023-09-12 21:13:09,bao giờ mua giày dép nữa
10,Laptops,Tiêu cực,2023-06-08 03:19:54,sản phẩm laptops đạt kỳ vọng thất vọng
10,Laptops,Tích cực,2023-02-04 19:25:39,sản phẩm laptops thực sự tốt so các thương hiệu khác
10,Smartphone,Tiêu cực,2023-01-14 10:14:39,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
10,Smartphone,Tích cực,2023-08-27 23:43:55,thích sản phẩm smartphone chất lượng tuyệt vời
10,Laptops,Tiêu cực,2023-12-16 20:00:11,sản phẩm laptops đạt kỳ vọng thất vọng
10,Laptops,Tích cực,2023-06-14 21:32:45,sản phẩm laptops thực sự tốt so các thương hiệu khác
10,Giày dép,Tiêu cực,2023-02-19 15:49:22,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
10,Laptops,Tích cực,2023-04-13 05:09:42,thích sản phẩm laptops chất lượng tuyệt vời
10,Laptops,Tiêu cực,2023-03-23 21:41:06,sản phẩm laptops đạt kỳ vọng thất vọng
10,Laptops,Tiêu cực,2023-08-05 03:19:24,bao giờ mua laptops nữa
10,Giày dép,Trung tính,2023-04-04 21:49:25,giày dép ổn gì đặc biệt
10,Đồ điện tử,Tiêu cực,2023-06-02 07:21:37,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
10,Laptops,Trung tính,2023-09-27 11:12:48,laptops ổn gì đặc biệt
